:******************************************************************************,,,,,,,,
12,0,0,0,0,0,0,0,4/1/2100 10:00
13,0,0,0,0,0,0,0,4/1/2100 10:00
14,0,0,0,0,0,0,0,4/1/2100 10:00
15,0,0,0,0,0,0,0,4/1/2100 10:00
16,0,0,0,0,0,0,0,4/1/2100 10:00
17,0,0,0,0,0,0,0,4/1/2100 10:00
18,0,0,0,0,0,0,0,4/1/2100 10:00
19,0,0,0,0,0,0,0,4/1/2100 10:00
20,0,0,0,0,0,0,0,4/1/2100 10:00
21,0,0,0,0,0,0,0,4/1/2100 10:00
22,0,0,0,0,0,0,0,4/1/2100 10:00
23,0,0,0,0,0,0,0,4/1/2100 10:00
24,0,0,0,0,0,0,0,4/1/2100 10:00
25,0,0,0,0,0,0,0,4/1/2100 10:00
26,0,0,0,0,0,0,0,4/1/2100 10:00
27,0,0,0,0,0,0,0,4/1/2100 10:00
28,0,0,0,0,0,0,0,4/1/2100 10:00
29,0,0,0,0,0,0,0,4/1/2100 10:00
30,0,0,0,0,0,0,0,4/1/2100 10:00
31,0,0,0,0,0,0,0,4/1/2100 10:00
32,0,0,0,0,0,0,0,4/1/2100 10:00
33,0,0,0,0,0,0,0,4/1/2100 10:00
34,0,0,0,0,0,0,0,4/1/2100 10:00
35,0,0,0,0,0,0,0,4/1/2100 10:00
36,0,0,0,0,0,0,0,4/1/2100 10:00
37,0,0,0,0,0,0,0,4/1/2100 10:00
38,0,0,0,0,0,0,0,4/1/2100 10:00
39,0,0,0,0,0,0,0,4/1/2100 10:00
40,0,0,0,0,0,0,0,4/1/2100 10:00
41,0,0,0,0,0,0,0,4/1/2100 10:00
42,0,0,0,0,0,0,0,4/1/2100 10:00
43,0,0,0,0,0,0,0,4/1/2100 10:00
44,0,0,0,0,0,0,0,4/1/2100 10:00
45,0,0,0,0,0,0,0,4/1/2100 10:00
46,0,0,0,0,0,0,0,4/1/2100 10:00
47,0,0,0,0,0,0,0,4/1/2100 10:00
48,0,0,0,0,0,0,0,4/1/2100 10:00
49,0,0,0,0,0,0,0,4/1/2100 10:00
50,0,0,0,0,0,0,0,4/1/2100 10:00
51,0,0,0,0,0,0,0,4/1/2100 10:00
52,0,0,0,0,0,0,0,4/1/2100 10:00
53,0,0,0,0,0,0,0,4/1/2100 10:00
54,0,0,0,0,0,0,0,4/1/2100 10:00
55,0,0,0,0,0,0,0,4/1/2100 10:00
56,0,0,0,0,0,0,0,4/1/2100 10:00
57,0,0,0,0,0,0,0,4/1/2100 10:00
58,0,0,0,0,0,0,0,4/1/2100 10:00
59,0,0,0,0,0,0,0,4/1/2100 10:00
60,0,0,0,0,0,0,0,4/1/2100 10:00
61,0,0,0,0,0,0,0,4/1/2100 10:01
62,0,0,0,0,0,0,0,4/1/2100 10:01
63,0,0,0,0,0,0,0,4/1/2100 10:01
64,0,0,0,0,0,0,0,4/1/2100 10:01
65,0,0,0,0,0,0,0,4/1/2100 10:01
66,0,0,0,0,0,0,0,4/1/2100 10:01
67,0,0,0,0,0,0,0,4/1/2100 10:01
68,0,0,0,0,0,0,0,4/1/2100 10:01
69,0,0,0,0,0,0,0,4/1/2100 10:01
70,0,0,0,0,0,0,0,4/1/2100 10:01
71,0,0,0,0,0,0,0,4/1/2100 10:01
72,0,0,0,0,0,0,0,4/1/2100 10:01
73,0,0,0,0,0,0,0,4/1/2100 10:01
74,0,0,0,0,0,0,0,4/1/2100 10:01
75,0,0,0,0,0,0,0,4/1/2100 10:01
76,0,0,0,0,0,0,0,4/1/2100 10:01
77,0,0,0,0,0,0,0,4/1/2100 10:01
78,0,0,0,0,0,0,0,4/1/2100 10:01
79,0,0,0,0,0,0,0,4/1/2100 10:01
80,0,0,0,0,0,0,0,4/1/2100 10:01
81,0,0,0,0,0,0,0,4/1/2100 10:01
82,0,0,0,0,0,0,0,4/1/2100 10:01
83,0,0,0,0,0,0,0,4/1/2100 10:01
84,0,0,0,0,0,0,0,4/1/2100 10:01
85,0,0,0,0,0,0,0,4/1/2100 10:01
86,0,0,0,0,0,0,0,4/1/2100 10:01
87,0,0,0,0,0,0,0,4/1/2100 10:01
88,0,0,0,0,0,0,0,4/1/2100 10:01
89,0,0,0,0,0,0,0,4/1/2100 10:01
90,0,0,0,0,0,0,0,4/1/2100 10:01
91,0,0,0,0,0,0,0,4/1/2100 10:01
92,0,0,0,0,0,0,0,4/1/2100 10:01
93,0,0,0,0,0,0,0,4/1/2100 10:01
94,0,0,0,0,0,0,0,4/1/2100 10:01
95,0,0,0,0,0,0,0,4/1/2100 10:01
96,0,0,0,0,0,0,0,4/1/2100 10:01
97,0,0,0,0,0,0,0,4/1/2100 10:01
98,0,0,0,0,0,0,0,4/1/2100 10:01
99,0,0,0,0,0,0,0,4/1/2100 10:01
100,0,0,0,0,0,0,0,4/1/2100 10:01
101,0,0,0,0,0,0,0,4/1/2100 10:01
102,0,0,0,0,0,0,0,4/1/2100 10:01
103,0,0,0,0,0,0,0,4/1/2100 10:01
104,0,0,0,0,0,0,0,4/1/2100 10:01
105,0,0,0,0,0,0,0,4/1/2100 10:01
106,0,0,0,0,0,0,0,4/1/2100 10:01
107,0,0,0,0,0,0,0,4/1/2100 10:01
108,0,0,0,0,0,0,0,4/1/2100 10:01
109,0,0,0,0,0,0,0,4/1/2100 10:01
110,0,0,0,0,0,0,0,4/1/2100 10:01
111,0,0,0,0,0,0,0,4/1/2100 10:01
112,0,0,0,0,0,0,0,4/1/2100 10:01
113,0,0,0,0,0,0,0,4/1/2100 10:01
114,0,0,0,0,0,0,0,4/1/2100 10:01
115,0,0,0,0,0,0,0,4/1/2100 10:01
116,0,0,0,0,0,0,0,4/1/2100 10:01
117,0,0,0,0,0,0,0,4/1/2100 10:01
118,0,0,0,0,0,0,0,4/1/2100 10:01
119,0,0,0,0,0,0,0,4/1/2100 10:01
120,0,0,0,0,0,0,0,4/1/2100 10:01
121,0,0,0,0,0,0,0,4/1/2100 10:02
122,0,0,0,0,0,0,0,4/1/2100 10:02
123,0,0,0,0,0,0,0,4/1/2100 10:02
124,0,0,0,0,0,0,0,4/1/2100 10:02
125,0,0,0,0,0,0,0,4/1/2100 10:02
126,0,0,0,0,0,0,0,4/1/2100 10:02
127,0,0,0,0,0,0,0,4/1/2100 10:02
128,0,0,0,0,0,0,0,4/1/2100 10:02
129,0,0,0,0,0,0,0,4/1/2100 10:02
130,0,0,0,0,0,0,0,4/1/2100 10:02
131,0,0,0,0,0,0,0,4/1/2100 10:02
132,0,0,0,0,0,0,0,4/1/2100 10:02
133,0,0,0,0,0,0,0,4/1/2100 10:02
134,0,0,0,0,0,0,0,4/1/2100 10:02
135,0,0,0,0,0,0,0,4/1/2100 10:02
136,0,0,0,0,0,0,0,4/1/2100 10:02
137,0,0,0,0,0,0,0,4/1/2100 10:02
138,0,0,0,0,0,0,0,4/1/2100 10:02
139,0,0,0,0,0,0,0,4/1/2100 10:02
140,0,0,0,0,0,0,0,4/1/2100 10:02
141,0,0,0,0,0,0,0,4/1/2100 10:02
142,0,0,0,0,0,0,0,4/1/2100 10:02
143,0,0,0,0,0,0,0,4/1/2100 10:02
144,0,0,0,0,0,0,0,4/1/2100 10:02
145,0,0,0,0,0,0,0,4/1/2100 10:02
146,0,0,0,0,0,0,0,4/1/2100 10:02
147,0,0,0,0,0,0,0,4/1/2100 10:02
148,0,0,0,0,0,0,0,4/1/2100 10:02
149,0,0,0,0,0,0,0,4/1/2100 10:02
150,0,0,0,0,0,0,0,4/1/2100 10:02
151,0,0,0,0,0,0,0,4/1/2100 10:02
152,0,0,0,0,0,0,0,4/1/2100 10:02
153,0,0,0,0,0,0,0,4/1/2100 10:02
154,0,0,0,0,0,0,0,4/1/2100 10:02
155,0,0,0,0,0,0,0,4/1/2100 10:02
156,0,0,0,0,0,0,0,4/1/2100 10:02
157,0,0,0,0,0,0,0,4/1/2100 10:02
158,0,0,0,0,0,0,0,4/1/2100 10:02
159,0,0,0,0,0,0,0,4/1/2100 10:02
160,0,0,0,0,0,0,0,4/1/2100 10:02
161,0,0,0,0,0,0,0,4/1/2100 10:02
162,0,0,0,0,0,0,0,4/1/2100 10:02
163,0,0,0,0,0,0,0,4/1/2100 10:02
164,0,0,0,0,0,0,0,4/1/2100 10:02
165,0,0,0,0,0,0,0,4/1/2100 10:02
166,0,0,0,0,0,0,0,4/1/2100 10:02
167,0,0,0,0,0,0,0,4/1/2100 10:02
168,0,0,0,0,0,0,0,4/1/2100 10:02
169,0,0,0,0,0,0,0,4/1/2100 10:02
170,0,0,0,0,0,0,0,4/1/2100 10:02
171,0,0,0,0,0,0,0,4/1/2100 10:02
172,0,0,0,0,0,0,0,4/1/2100 10:02
173,0,0,0,0,0,0,0,4/1/2100 10:02
174,0,0,0,0,0,0,0,4/1/2100 10:02
175,0,0,0,0,0,0,0,4/1/2100 10:02
176,0,0,0,0,0,0,0,4/1/2100 10:02
177,0,0,0,0,0,0,0,4/1/2100 10:02
178,0,0,0,0,0,0,0,4/1/2100 10:02
179,0,0,0,0,0,0,0,4/1/2100 10:02
180,0,0,0,0,0,0,0,4/1/2100 10:02
181,0,0,0,0,0,0,0,4/1/2100 10:03
182,0,0,0,0,0,0,0,4/1/2100 10:03
183,0,0,0,0,0,0,0,4/1/2100 10:03
184,0,0,0,0,0,0,0,4/1/2100 10:03
185,0,0,0,0,0,0,0,4/1/2100 10:03
186,0,0,0,0,0,0,0,4/1/2100 10:03
187,0,0,0,0,0,0,0,4/1/2100 10:03
188,0,0,0,0,0,0,0,4/1/2100 10:03
189,0,0,0,0,0,0,0,4/1/2100 10:03
190,0,0,0,0,0,0,0,4/1/2100 10:03
191,0,0,0,0,0,0,0,4/1/2100 10:03
192,0,0,0,0,0,0,0,4/1/2100 10:03
193,0,0,0,0,0,0,0,4/1/2100 10:03
194,0,0,0,0,0,0,0,4/1/2100 10:03
195,0,0,0,0,0,0,0,4/1/2100 10:03
196,0,0,0,0,0,0,0,4/1/2100 10:03
197,0,0,0,0,0,0,0,4/1/2100 10:03
198,0,0,0,0,0,0,0,4/1/2100 10:03
199,0,0,0,0,0,0,0,4/1/2100 10:03
200,0,0,0,0,0,0,0,4/1/2100 10:03
201,0,0,0,0,0,0,0,4/1/2100 10:03
202,0,0,0,0,0,0,0,4/1/2100 10:03
203,0,0,0,0,0,0,0,4/1/2100 10:03
204,0,0,0,0,0,0,0,4/1/2100 10:03
205,0,0,0,0,0,0,0,4/1/2100 10:03
206,0,0,0,0,0,0,0,4/1/2100 10:03
207,0,0,0,0,0,0,0,4/1/2100 10:03
208,0,0,0,0,0,0,0,4/1/2100 10:03
209,0,0,0,0,0,0,0,4/1/2100 10:03
210,0,0,0,0,0,0,0,4/1/2100 10:03
211,0,0,0,0,0,0,0,4/1/2100 10:03
212,0,0,0,0,0,0,0,4/1/2100 10:03
213,0,0,0,0,0,0,0,4/1/2100 10:03
214,0,0,0,0,0,0,0,4/1/2100 10:03
215,0,0,0,0,0,0,0,4/1/2100 10:03
216,0,0,0,0,0,0,0,4/1/2100 10:03
217,0,0,0,0,0,0,0,4/1/2100 10:03
218,0,0,0,0,0,0,0,4/1/2100 10:03
219,0,0,0,0,0,0,0,4/1/2100 10:03
220,0,0,0,0,0,0,0,4/1/2100 10:03
221,0,0,0,0,0,0,0,4/1/2100 10:03
222,0,0,0,0,0,0,0,4/1/2100 10:03
223,0,0,0,0,0,0,0,4/1/2100 10:03
224,0,0,0,0,0,0,0,4/1/2100 10:03
225,0,0,0,0,0,0,0,4/1/2100 10:03
226,0,0,0,0,0,0,0,4/1/2100 10:03
227,0,0,0,0,0,0,0,4/1/2100 10:03
228,0,0,0,0,0,0,0,4/1/2100 10:03
229,0,0,0,0,0,0,0,4/1/2100 10:03
230,0,0,0,0,0,0,0,4/1/2100 10:03
231,0,0,0,0,0,0,0,4/1/2100 10:03
232,0,0,0,0,0,0,0,4/1/2100 10:03
233,0,0,0,0,0,0,0,4/1/2100 10:03
234,0,0,0,0,0,0,0,4/1/2100 10:03
235,0,0,0,0,0,0,0,4/1/2100 10:03
236,0,0,0,0,0,0,0,4/1/2100 10:03
237,0,0,0,0,0,0,0,4/1/2100 10:03
238,0,0,0,0,0,0,0,4/1/2100 10:03
239,0,0,0,0,0,0,0,4/1/2100 10:03
240,0,0,0,0,0,0,0,4/1/2100 10:03
241,0,0,0,0,0,0,0,4/1/2100 10:04
242,0,0,0,0,0,0,0,4/1/2100 10:04
243,0,0,0,0,0,0,0,4/1/2100 10:04
244,0,0,0,0,0,0,0,4/1/2100 10:04
245,0,0,0,0,0,0,0,4/1/2100 10:04
246,0,0,0,0,0,0,0,4/1/2100 10:04
247,0,0,0,0,0,0,0,4/1/2100 10:04
248,0,0,0,0,0,0,0,4/1/2100 10:04
249,0,0,0,0,0,0,0,4/1/2100 10:04
250,0,0,0,0,0,0,0,4/1/2100 10:04
251,0,0,0,0,0,0,0,4/1/2100 10:04
252,0,0,0,0,0,0,0,4/1/2100 10:04
253,0,0,0,0,0,0,0,4/1/2100 10:04
254,0,0,0,0,0,0,0,4/1/2100 10:04
255,0,0,0,0,0,0,0,4/1/2100 10:04
256,0,0,0,0,0,0,0,4/1/2100 10:04
257,0,0,0,0,0,0,0,4/1/2100 10:04
258,0,0,0,0,0,0,0,4/1/2100 10:04
259,0,0,0,0,0,0,0,4/1/2100 10:04
260,0,0,0,0,0,0,0,4/1/2100 10:04
261,0,0,0,0,0,0,0,4/1/2100 10:04
262,0,0,0,0,0,0,0,4/1/2100 10:04
263,0,0,0,0,0,0,0,4/1/2100 10:04
264,0,0,0,0,0,0,0,4/1/2100 10:04
265,0,0,0,0,0,0,0,4/1/2100 10:04
266,0,0,0,0,0,0,0,4/1/2100 10:04
267,0,0,0,0,0,0,0,4/1/2100 10:04
268,0,0,0,0,0,0,0,4/1/2100 10:04
269,0,0,0,0,0,0,0,4/1/2100 10:04
270,0,0,0,0,0,0,0,4/1/2100 10:04
271,0,0,0,0,0,0,0,4/1/2100 10:04
272,0,0,0,0,0,0,0,4/1/2100 10:04
273,0,0,0,0,0,0,0,4/1/2100 10:04
274,0,0,0,0,0,0,0,4/1/2100 10:04
275,0,0,0,0,0,0,0,4/1/2100 10:04
276,0,0,0,0,0,0,0,4/1/2100 10:04
277,0,0,0,0,0,0,0,4/1/2100 10:04
278,0,0,0,0,0,0,0,4/1/2100 10:04
279,0,0,0,0,0,0,0,4/1/2100 10:04
280,0,0,0,0,0,0,0,4/1/2100 10:04
281,0,0,0,0,0,0,0,4/1/2100 10:04
282,0,0,0,0,0,0,0,4/1/2100 10:04
283,0,0,0,0,0,0,0,4/1/2100 10:04
284,0,0,0,0,0,0,0,4/1/2100 10:04
285,0,0,0,0,0,0,0,4/1/2100 10:04
286,0,0,0,0,0,0,0,4/1/2100 10:04
287,0,0,0,0,0,0,0,4/1/2100 10:04
288,0,0,0,0,0,0,0,4/1/2100 10:04
289,0,0,0,0,0,0,0,4/1/2100 10:04
290,0,0,0,0,0,0,0,4/1/2100 10:04
291,0,0,0,0,0,0,0,4/1/2100 10:04
292,0,0,0,0,0,0,0,4/1/2100 10:04
293,0,0,0,0,0,0,0,4/1/2100 10:04
294,0,0,0,0,0,0,0,4/1/2100 10:04
295,0,0,0,0,0,0,0,4/1/2100 10:04
296,0,0,0,0,0,0,0,4/1/2100 10:04
297,0,0,0,0,0,0,0,4/1/2100 10:04
298,0,0,0,0,0,0,0,4/1/2100 10:04
299,0,0,0,0,0,0,0,4/1/2100 10:04
300,0,0,0,0,0,0,0,4/1/2100 10:04
301,0,0,0,0,0,0,0,4/1/2100 10:05
302,0,0,0,0,0,0,0,4/1/2100 10:05
303,0,0,0,0,0,0,0,4/1/2100 10:05
304,0,0,0,0,0,0,0,4/1/2100 10:05
305,0,0,0,0,0,0,0,4/1/2100 10:05
306,0,0,0,0,0,0,0,4/1/2100 10:05
307,0,0,0,0,0,0,0,4/1/2100 10:05
308,0,0,0,0,0,0,0,4/1/2100 10:05
309,0,0,0,0,0,0,0,4/1/2100 10:05
310,0,0,0,0,0,0,0,4/1/2100 10:05
311,0,0,0,0,0,0,0,4/1/2100 10:05
312,0,0,0,0,0,0,0,4/1/2100 10:05
313,0,0,0,0,0,0,0,4/1/2100 10:05
314,0,0,0,0,0,0,0,4/1/2100 10:05
315,0,0,0,0,0,0,0,4/1/2100 10:05
316,0,0,0,0,0,0,0,4/1/2100 10:05
317,0,0,0,0,0,0,0,4/1/2100 10:05
318,0,0,0,0,0,0,0,4/1/2100 10:05
319,0,0,0,0,0,0,0,4/1/2100 10:05
320,0,0,0,0,0,0,0,4/1/2100 10:05
321,0,0,0,0,0,0,0,4/1/2100 10:05
322,0,0,0,0,0,0,0,4/1/2100 10:05
323,0,0,0,0,0,0,0,4/1/2100 10:05
324,0,0,0,0,0,0,0,4/1/2100 10:05
325,0,0,0,0,0,0,0,4/1/2100 10:05
326,0,0,0,0,0,0,0,4/1/2100 10:05
327,0,0,0,0,0,0,0,4/1/2100 10:05
328,0,0,0,0,0,0,0,4/1/2100 10:05
329,0,0,0,0,0,0,0,4/1/2100 10:05
330,0,0,0,0,0,0,0,4/1/2100 10:05
331,0,0,0,0,0,0,0,4/1/2100 10:05
332,0,0,0,0,0,0,0,4/1/2100 10:05
333,0,0,0,0,0,0,0,4/1/2100 10:05
334,0,0,0,0,0,0,0,4/1/2100 10:05
335,0,0,0,0,0,0,0,4/1/2100 10:05
336,0,0,0,0,0,0,0,4/1/2100 10:05
337,0,0,0,0,0,0,0,4/1/2100 10:05
338,0,0,0,0,0,0,0,4/1/2100 10:05
339,0,0,0,0,0,0,0,4/1/2100 10:05
340,0,0,0,0,0,0,0,4/1/2100 10:05
341,0,0,0,0,0,0,0,4/1/2100 10:05
342,0,0,0,0,0,0,0,4/1/2100 10:05
343,0,0,0,0,0,0,0,4/1/2100 10:05
344,0,0,0,0,0,0,0,4/1/2100 10:05
345,0,0,0,0,0,0,0,4/1/2100 10:05
346,0,0,0,0,0,0,0,4/1/2100 10:05
347,0,0,0,0,0,0,0,4/1/2100 10:05
348,0,0,0,0,0,0,0,4/1/2100 10:05
349,0,0,0,0,0,0,0,4/1/2100 10:05
350,0,0,0,0,0,0,0,4/1/2100 10:05
351,0,0,0,0,0,0,0,4/1/2100 10:05
352,0,0,0,0,0,0,0,4/1/2100 10:05
353,0,0,0,0,0,0,0,4/1/2100 10:05
354,0,0,0,0,0,0,0,4/1/2100 10:05
355,0,0,0,0,0,0,0,4/1/2100 10:05
356,0,0,0,0,0,0,0,4/1/2100 10:05
357,0,0,0,0,0,0,0,4/1/2100 10:05
358,0,0,0,0,0,0,0,4/1/2100 10:05
359,0,0,0,0,0,0,0,4/1/2100 10:05
360,0,0,0,0,0,0,0,4/1/2100 10:05
361,0,0,0,0,0,0,0,4/1/2100 10:06
362,0,0,0,0,0,0,0,4/1/2100 10:06
363,0,0,0,0,0,0,0,4/1/2100 10:06
364,0,0,0,0,0,0,0,4/1/2100 10:06
365,0,0,0,0,0,0,0,4/1/2100 10:06
366,0,0,0,0,0,0,0,4/1/2100 10:06
367,0,0,0,0,0,0,0,4/1/2100 10:06
368,0,0,0,0,0,0,0,4/1/2100 10:06
369,0,0,0,0,0,0,0,4/1/2100 10:06
370,0,0,0,0,0,0,0,4/1/2100 10:06
371,0,0,0,0,0,0,0,4/1/2100 10:06
372,0,0,0,0,0,0,0,4/1/2100 10:06
373,0,0,0,0,0,0,0,4/1/2100 10:06
374,0,0,0,0,0,0,0,4/1/2100 10:06
375,0,0,0,0,0,0,0,4/1/2100 10:06
376,0,0,0,0,0,0,0,4/1/2100 10:06
377,0,0,0,0,0,0,0,4/1/2100 10:06
378,0,0,0,0,0,0,0,4/1/2100 10:06
379,0,0,0,0,0,0,0,4/1/2100 10:06
380,0,0,0,0,0,0,0,4/1/2100 10:06
381,0,0,0,0,0,0,0,4/1/2100 10:06
382,0,0,0,0,0,0,0,4/1/2100 10:06
383,0,0,0,0,0,0,0,4/1/2100 10:06
384,0,0,0,0,0,0,0,4/1/2100 10:06
385,0,0,0,0,0,0,0,4/1/2100 10:06
386,0,0,0,0,0,0,0,4/1/2100 10:06
387,0,0,0,0,0,0,0,4/1/2100 10:06
388,0,0,0,0,0,0,0,4/1/2100 10:06
389,0,0,0,0,0,0,0,4/1/2100 10:06
390,0,0,0,0,0,0,0,4/1/2100 10:06
391,0,0,0,0,0,0,0,4/1/2100 10:06
392,0,0,0,0,0,0,0,4/1/2100 10:06
393,0,0,0,0,0,0,0,4/1/2100 10:06
394,0,0,0,0,0,0,0,4/1/2100 10:06
395,0,0,0,0,0,0,0,4/1/2100 10:06
396,0,0,0,0,0,0,0,4/1/2100 10:06
397,0,0,0,0,0,0,0,4/1/2100 10:06
398,0,0,0,0,0,0,0,4/1/2100 10:06
399,0,0,0,0,0,0,0,4/1/2100 10:06
400,0,0,0,0,0,0,0,4/1/2100 10:06
401,0,0,0,0,0,0,0,4/1/2100 10:06
402,0,0,0,0,0,0,0,4/1/2100 10:06
403,0,0,0,0,0,0,0,4/1/2100 10:06
404,0,0,0,0,0,0,0,4/1/2100 10:06
405,0,0,0,0,0,0,0,4/1/2100 10:06
406,0,0,0,0,0,0,0,4/1/2100 10:06
407,0,0,0,0,0,0,0,4/1/2100 10:06
408,0,0,0,0,0,0,0,4/1/2100 10:06
409,0,0,0,0,0,0,0,4/1/2100 10:06
410,0,0,0,0,0,0,0,4/1/2100 10:06
411,0,0,0,0,0,0,0,4/1/2100 10:06
412,0,0,0,0,0,0,0,4/1/2100 10:06
413,0,0,0,0,0,0,0,4/1/2100 10:06
414,0,0,0,0,0,0,0,4/1/2100 10:06
415,0,0,0,0,0,0,0,4/1/2100 10:06
416,0,0,0,0,0,0,0,4/1/2100 10:06
417,0,0,0,0,0,0,0,4/1/2100 10:06
418,0,0,0,0,0,0,0,4/1/2100 10:06
419,0,0,0,0,0,0,0,4/1/2100 10:06
420,0,0,0,0,0,0,0,4/1/2100 10:06
421,0,0,0,0,0,0,0,4/1/2100 10:07
422,0,0,0,0,0,0,0,4/1/2100 10:07
423,0,0,0,0,0,0,0,4/1/2100 10:07
424,0,0,0,0,0,0,0,4/1/2100 10:07
425,0,0,0,0,0,0,0,4/1/2100 10:07
426,0,0,0,0,0,0,0,4/1/2100 10:07
427,0,0,0,0,0,0,0,4/1/2100 10:07
428,0,0,0,0,0,0,0,4/1/2100 10:07
429,0,0,0,0,0,0,0,4/1/2100 10:07
430,0,0,0,0,0,0,0,4/1/2100 10:07
431,0,0,0,0,0,0,0,4/1/2100 10:07
432,0,0,0,0,0,0,0,4/1/2100 10:07
433,0,0,0,0,0,0,0,4/1/2100 10:07
434,0,0,0,0,0,0,0,4/1/2100 10:07
435,0,0,0,0,0,0,0,4/1/2100 10:07
436,0,0,0,0,0,0,0,4/1/2100 10:07
437,0,0,0,0,0,0,0,4/1/2100 10:07
438,0,0,0,0,0,0,0,4/1/2100 10:07
439,0,0,0,0,0,0,0,4/1/2100 10:07
440,0,0,0,0,0,0,0,4/1/2100 10:07
441,0,0,0,0,0,0,0,4/1/2100 10:07
442,0,0,0,0,0,0,0,4/1/2100 10:07
443,0,0,0,0,0,0,0,4/1/2100 10:07
444,0,0,0,0,0,0,0,4/1/2100 10:07
445,0,0,0,0,0,0,0,4/1/2100 10:07
446,0,0,0,0,0,0,0,4/1/2100 10:07
447,0,0,0,0,0,0,0,4/1/2100 10:07
448,0,0,0,0,0,0,0,4/1/2100 10:07
449,0,0,0,0,0,0,0,4/1/2100 10:07
450,0,0,0,0,0,0,0,4/1/2100 10:07
451,0,0,0,0,0,0,0,4/1/2100 10:07
452,0,0,0,0,0,0,0,4/1/2100 10:07
453,0,0,0,0,0,0,0,4/1/2100 10:07
454,0,0,0,0,0,0,0,4/1/2100 10:07
455,0,0,0,0,0,0,0,4/1/2100 10:07
456,0,0,0,0,0,0,0,4/1/2100 10:07
457,0,0,0,0,0,0,0,4/1/2100 10:07
458,0,0,0,0,0,0,0,4/1/2100 10:07
459,0,0,0,0,0,0,0,4/1/2100 10:07
460,0,0,0,0,0,0,0,4/1/2100 10:07
461,0,0,0,0,0,0,0,4/1/2100 10:07
462,0,0,0,0,0,0,0,4/1/2100 10:07
463,0,0,0,0,0,0,0,4/1/2100 10:07
464,0,0,0,0,0,0,0,4/1/2100 10:07
465,0,0,0,0,0,0,0,4/1/2100 10:07
466,0,0,0,0,0,0,0,4/1/2100 10:07
467,0,0,0,0,0,0,0,4/1/2100 10:07
468,0,0,0,0,0,0,0,4/1/2100 10:07
469,0,0,0,0,0,0,0,4/1/2100 10:07
470,0,0,0,0,0,0,0,4/1/2100 10:07
471,0,0,0,0,0,0,0,4/1/2100 10:07
472,0,0,0,0,0,0,0,4/1/2100 10:07
473,0,0,0,0,0,0,0,4/1/2100 10:07
474,0,0,0,0,0,0,0,4/1/2100 10:07
475,0,0,0,0,0,0,0,4/1/2100 10:07
476,0,0,0,0,0,0,0,4/1/2100 10:07
477,0,0,0,0,0,0,0,4/1/2100 10:07
478,0,0,0,0,0,0,0,4/1/2100 10:07
479,0,0,0,0,0,0,0,4/1/2100 10:07
480,0,0,0,0,0,0,0,4/1/2100 10:07
481,0,0,0,0,0,0,0,4/1/2100 10:08
482,0,0,0,0,0,0,0,4/1/2100 10:08
483,0,0,0,0,0,0,0,4/1/2100 10:08
484,0,0,0,0,0,0,0,4/1/2100 10:08
485,0,0,0,0,0,0,0,4/1/2100 10:08
486,0,0,0,0,0,0,0,4/1/2100 10:08
487,0,0,0,0,0,0,0,4/1/2100 10:08
